,random1,random2,random3_r,random3_l,random4,random5_r,random5_l,random6_r,random6_l,random7_r,random7_l,random8_r,random8_l,Req,Leq,R3_left,R3_right,cocave,concave_L,nose,r0_left,r0_right,r1_left,r1_right,r2_left,r2_right,Mode1_frequency,Mode1_R_divide_Q,Mode1_shunt_impedance,Mode1_Q-factor,Mode2_frequency,Mode2_R_divide_Q
71,172.5130933,0.186225247,0.517389956,0.936001251,148.8193083,0.461879699,0.628258377,0.182113463,0.192949227,0.881235192,0.752599022,0.029486813,0.041757202,188.5130933,284.3234677,8.984579596,67.75207969,65.66161882,89.31430022,32.12629334,1.533575193,0.694849012,78.58273855,73.53441211,0.333632344,1.689045032,499.11261,276.55139,7963720.8,28796.532,755.20105,14.684952
72,179.9091729,0.171999669,0.560929222,0.384563395,101.9486421,0.428843469,0.54169728,0.475304741,0.511905919,0.365896411,0.546086441,0.431543319,0.34056216,195.9091729,285.305491,91.67842444,65.40611472,61.17569826,77.27460417,30.94431819,7.190253891,9.326383616,33.56261516,34.63185847,24.21945619,24.79869046,500.19673,302.78824,10403156,34357.859,739.8949,21.695305
73,180.897116,0.334892149,0.57154551,0.509471817,79.99174262,0.409986956,0.538801124,0.473444448,0.416925021,0.375866331,0.631310588,0.418708459,0.465151472,196.897116,198.0286108,59.01843408,51.54996987,40.59457362,53.34901907,60.58102391,9.31226304,17.9012455,102.1997986,83.36434698,23.3809838,19.59742018,500.20907,207.96027,6078957.1,29231.34,906.15411,4.27E-06
74,188.7396197,0.180356028,0.724453229,0.777696626,154.6419982,0.287254435,0.494939,0.421117414,0.386169102,0.793018722,0.800360263,0.280572458,0.503402007,204.7396197,239.8957787,34.39017445,42.62689024,34.4555632,59.36688835,34.04032807,2.624328808,2.967071434,116.7800926,179.6648278,16.07310267,11.55179762,500.21284,250.05607,8348305.1,33385.732,837.09173,14.251299
75,181.9658703,0.158958944,0.504249985,0.385697314,99.89651272,0.413654986,0.554222707,0.562116719,0.57585521,0.420906265,0.610254404,0.394528793,0.366169393,197.9658703,287.9232221,94.01335467,75.8699629,59.55043818,79.78679383,28.92510267,6.491864197,9.415649378,35.01614299,35.70558905,26.69119609,26.06222859,499.08707,307.40304,10762951,35012.506,738.1325,25.323623
76,181.653976,0.161744727,0.412435393,0.357385414,105.1113928,0.404334087,0.558479024,0.512645472,0.621831268,0.335033975,0.745599483,0.227582968,0.357792788,197.653976,300.8163274,97.85246733,89.4698748,60.81514755,83.99980444,29.38157272,4.647994278,10.01593785,40.29504006,24.31607814,26.3255641,16.9800728,500.21546,316.59902,11112956,35101.042,719.85268,34.931351
77,184.3180935,0.176224054,0.457836019,0.626027172,144.3122544,0.478647664,0.368913283,0.514556002,0.573908956,0.321764363,0.57718925,0.188730379,0.459423514,200.3180935,308.9531551,56.78284188,82.32045035,73.93985297,56.98846134,32.48128163,7.881741371,11.33564955,67.73040798,24.17115233,23.63521002,12.70494118,500.22333,293.85447,10596906,36061.749,703.40997,38.373352
78,182.2713248,0.139012085,0.370085335,0.43325954,104.1707577,0.40497415,0.571443041,0.649011666,0.652750462,0.40217156,0.739383377,0.425721043,0.401297163,198.2713248,301.8800678,88.94051189,98.85465503,61.12681196,86.253632,25.33791683,4.310426128,9.831051714,38.6235263,23.7384564,28.0762319,34.49202593,499.07169,316.40449,11186386,35354.699,723.33408,40.127022
79,171.3023888,0.294218683,0.587219757,0.55327126,82.1284598,0.591357821,0.539390316,0.623340099,0.56166223,0.497351827,0.681877055,0.563003119,0.538654152,187.3023888,190.1492788,54.01040952,49.90596747,56.22313158,51.28233978,50.40036324,9.005418093,15.79148022,101.3125953,72.0296078,25.35983811,24.35195082,499.04057,198.64598,5378188.3,27074.237,948.74346,1.35E-06
80,185.2747873,0.192548416,0.684418914,0.468880119,88.54744034,0.32178449,0.560584525,0.45414896,0.45136372,0.370174749,0.585311358,0.352765721,0.368397806,201.2747873,247.4589555,79.45575756,47.2110632,39.81422691,69.3608305,35.67436683,6.677364171,10.20409905,50.8135473,70.399053,24.30550302,15.8234011,499.02447,266.27646,9042774.8,33960.098,821.28021,13.199096
81,182.4263615,0.217989621,0.55889045,0.574709718,92.09532906,0.438826411,0.518284375,0.497394979,0.440239141,0.378703207,0.502142202,0.326625698,0.397852959,198.4263615,217.9520957,60.67161739,62.9283833,47.821568,56.48058286,39.76705332,8.716003146,12.28920871,64.18592737,54.38761732,21.42017715,18.62091018,500.29228,240.0248,7642102.7,31838.804,910.61044,5.0261176
82,173.1509765,0.274344912,0.624654346,0.644585508,94.0539249,0.581199223,0.505948096,0.562959614,0.592618656,0.416500751,0.670671,0.445700156,0.416732084,189.1509765,188.3767015,44.65707993,47.16138829,54.74219625,47.65441673,47.50308949,9.271012151,15.60412419,116.9688533,62.95183624,16.90445869,18.61582922,500.30449,198.65092,5427906.6,27323.844,937.7961,1.38E-05
83,180.3163479,0.123867616,0.464718888,0.463288065,141.1087057,0.49522131,0.499795391,0.59952066,0.631483738,0.470563207,0.509729175,0.234669157,0.445022417,196.3163479,310.6892731,84.79028369,84.56424095,76.9299744,77.64053335,22.33535615,6.914982781,7.089427327,26.37868072,24.5584514,30.87436092,16.2796448,498.9853,327.00999,11619685,35533.119,697.31228,33.463079
84,185.4102464,0.259869211,0.441434147,0.303206234,70.7316209,0.314870831,0.576359586,0.40984799,0.294761581,0.276859168,0.759926123,0.356966158,0.545868806,201.4102464,261.9706166,95.61949786,76.65078104,41.24345292,75.49463811,48.18241448,3.409607145,14.28019881,61.98805404,43.2960164,37.80098183,24.32583733,500.31993,273.67007,9369941,34238.092,802.68794,18.946859
85,189.9625699,0.483036645,0.477268561,0.533286534,154.7739578,0.297944557,0.417524034,0.194228542,0.709593381,0.351025524,0.702752238,0.172116259,0.362596781,205.9625699,257.4422676,45.8329834,51.33415491,38.35176119,53.74416699,91.75888237,19.35424634,11.56614899,152.8719343,90.22531867,13.69345538,7.612459327,498.97528,234.18865,7649832.8,32665.258,807.77687,14.499623
86,180.2910144,0.233524096,0.690532667,0.549935626,77.77914082,0.515152555,0.480973517,0.622776635,0.427294627,0.41151391,0.709040574,0.456788795,0.529699007,196.2910144,202.1667789,62.19381902,42.76489411,52.07336631,48.61843334,42.10229617,5.234384792,15.43029733,102.0554341,67.9179404,29.56942192,17.92057597,500.327,221.34378,6631545.4,29960.388,918.96369,1.65E-07
87,184.3757547,0.359598939,0.703601515,0.556983759,112.3106572,0.471466252,0.369376886,0.468982842,0.720301125,0.269160849,0.580412167,0.232299092,0.543086389,200.3757547,216.9284366,52.30888971,34.99708182,51.1372185,40.06417516,66.30132573,20.03822237,22.72484714,137.1356853,63.03635312,25.68017997,7.338250113,500.33885,214.45871,6447609.2,30064.571,869.13048,5.32E-07
88,104.3090298,0.087630113,0.524571203,0.199137374,187.9672207,0.841366872,0.688399278,0.731460276,0.226751472,0.51676711,0.703952913,0.012699793,0.313391829,120.3090298,340.4008787,76.21682897,45.2458064,143.2010113,117.1658595,9.140612104,0.61360118,3.230892516,7.558981808,6.649105324,13.78504267,0.37635921,500.3553,359.52195,6491069.5,18054.724,594.82149,37.48476
89,181.792804,0.202309638,0.45160478,0.559128503,98.094649,0.428834771,0.525880207,0.511693086,0.523593464,0.339557264,0.729192002,0.315169481,0.418299345,197.792804,257.1450211,63.9327014,79.52518605,55.13636306,67.61373852,36.77843635,5.214935783,12.42905122,74.03570529,34.2236699,22.96100151,21.48102167,500.36015,275.23674,9255011.1,33625.638,802.53375,14.172923
168,180.084442,0.21876725,0.610094344,0.602311911,90.9965399,0.488351215,0.523850445,0.496891963,0.537577627,0.399030916,0.588272362,0.370156766,0.388888385,196.084442,202.8963153,55.94988772,54.85499381,49.54233103,53.14366257,39.39657811,8.71986393,11.76447646,80.57452339,58.68316791,19.58681978,18.49204728,498.93228,224.4289,6785260.9,30233.454,928.20458,1.52E-06
90,183.6143634,0.470991881,0.373258947,0.546404042,124.1260598,0.390354589,0.45151962,0.56668702,0.66707214,0.426153608,0.673451684,0.367159662,0.394748655,199.6143634,245.8811502,44.05935805,60.87754518,47.99041764,55.51008172,86.48087436,18.83823988,28.12282811,136.2627474,74.03186916,14.27357405,17.41366514,500.37884,226.34092,6907721.7,30519.102,837.94608,7.8556951
91,189.9549458,0.575258942,0.387722804,0.685616768,108.1339965,0.421729048,0.318324445,0.443556526,0.349971223,0.291803018,0.351573677,0.262235414,0.522413475,205.9549458,206.9330834,25.3649625,49.39954341,43.63484608,32.93592943,109.2732812,24.79744618,34.32551241,139.6177336,62.09328322,12.01696511,9.971778374,498.91085,189.31611,5296591.8,27977.501,831.24209,2.99E-07
92,178.5114585,0.202815286,0.587500779,0.549943499,84.92314196,0.508565478,0.53064313,0.56081578,0.456646939,0.400081927,0.556299386,0.391938491,0.416771844,194.5114585,213.0151682,64.04601312,58.70136413,54.16608046,56.51751781,36.20485256,7.335629081,12.1808881,62.29053224,48.99700354,23.50553713,20.61165096,500.39196,238.62431,7369449.9,30883.064,927.71433,3.1141595
93,175.7045515,0.242489133,0.816384521,0.621313355,99.7444405,0.504074266,0.54607914,0.618647072,0.47689645,0.437268766,0.506372699,0.358718417,0.407293495,191.7045515,200.5493919,50.40247569,24.43887273,50.54589379,54.75791974,42.60644436,10.02994503,14.83266797,71.6600421,84.2215713,18.33011012,8.191384127,498.89328,210.1413,5878496.3,27974.017,923.03623,1.89E-06
94,179.6804328,0.134364712,0.545122562,0.342644984,101.7858789,0.461486599,0.540512972,0.497699721,0.465352404,0.408409812,0.519899605,0.421324573,0.324961455,195.6804328,306.2728839,102.2435025,70.75060094,70.67041584,82.77223342,24.14270966,5.393864549,7.108441124,23.01018482,27.22985558,24.94697782,25.59561036,498.88581,327.38956,11419432,34880.256,702.48728,30.575103
95,180.4908706,0.18032782,0.364893233,0.507230231,109.4565085,0.430691663,0.530989562,0.53794289,0.672125742,0.410005736,0.563026586,0.390183143,0.484871291,196.4908706,297.3761481,72.90200813,93.95981981,64.03871394,78.95181531,32.54752515,9.559243286,10.33003831,42.6994637,28.70291226,28.97309321,29.27613169,498.88422,302.72031,10461952,34559.794,724.01448,30.630265
96,178.7494176,0.236680614,0.455292019,0.436915708,71.78831673,0.466729968,0.581764434,0.436163935,0.638042446,0.356283409,0.717109999,0.336314471,0.426065659,194.7494176,225.4460193,76.82885131,74.32153426,52.61120668,65.57823795,42.30652188,7.636150688,11.8782313,68.57962731,41.12070787,26.57576325,21.39858544,498.8692,250.32224,7834299,31296.855,890.96138,4.7724371
97,180.7210273,0.193754818,0.322895431,0.579189516,111.7417899,0.404073799,0.527109977,0.54348673,0.729827194,0.324502995,0.791260437,0.344041979,0.505630082,196.7210273,309.0574519,61.31438414,98.65783101,62.44100938,81.45363325,35.01556976,5.334405294,12.85504407,68.60119685,22.78849303,25.87065099,26.42755393,498.86641,296.8611,10176010,34278.69,708.55385,39.265724
98,176.3187817,0.235224571,0.623255964,0.55603248,77.25057568,0.517393569,0.554261314,0.561970268,0.456814774,0.402374137,0.553891257,0.507312864,0.422641085,192.3187817,196.9835296,59.86647697,50.80177523,50.9590057,54.59017494,41.47450976,8.452051553,13.92912978,70.58055644,59.70941121,22.25075171,23.31289288,498.86383,215.36502,6249581.9,29018.555,942.99825,6.64E-06
99,182.5798243,0.141178961,0.564249331,0.384131996,105.6125326,0.387188137,0.562269793,0.609946311,0.66846864,0.38157815,0.709475649,0.434002829,0.43479477,198.5798243,298.7529197,96.57019357,68.32718411,57.83679316,83.98987119,25.77642986,5.005948108,9.722975691,35.61938036,33.02211596,32.32357887,26.53050007,498.85938,313.10339,11125911,35534.303,719.87639,31.965913
100,181.2950935,0.148070219,0.346492736,0.381042091,98.44321955,0.432910739,0.561226558,0.632671652,0.631964828,0.419315335,0.637809444,0.393697871,0.406306985,197.2950935,300.3125144,95.59847574,100.9346474,65.00425622,84.27167944,26.84440416,6.144461107,9.862170389,32.8406326,23.84706891,29.71926374,31.56580964,500.44252,322.4857,11317027,35093.114,722.59275,35.78652
101,178.8592632,0.247288261,0.636286129,0.668379755,107.1016289,0.49673589,0.48825895,0.423407265,0.654914723,0.390157318,0.58050168,0.31696784,0.392170934,194.8592632,205.0348381,44.6458569,48.9666046,50.92408139,50.05504735,44.22979613,12.15150072,11.42065626,98.9738754,62.79888556,16.02306543,14.07848237,500.44267,219.52608,6506842.4,29640.407,917.9018,1.16E-06
102,182.3274076,0.157340931,0.426478815,0.452817319,105.9369131,0.394114812,0.569837411,0.530169529,0.65228191,0.342496329,0.758460638,0.340768914,0.370563396,198.3274076,282.1683232,84.06906144,88.11570503,55.60335787,80.3950333,28.68756414,4.519776123,10.00015242,47.60306568,26.7639018,25.02171273,25.69662765,500.45955,302.47938,10574915,34960.78,755.36572,27.901371
103,170.1920414,0.611735352,0.379307241,0.613336708,46.26976927,0.617410058,0.545208513,0.436300632,0.273139456,0.401962264,0.414936797,0.603255993,0.228233459,186.1920414,128.2999694,25.55053754,41.01510008,39.60684578,34.97511779,104.1124884,16.63757594,27.16547212,116.183172,76.00870063,4.97466004,18.50333807,498.83943,105.93963,1964566.4,18544.207,885.89872,7.19E-06
195,180.9111428,0.188957521,0.334530953,0.448411494,110.4101989,0.404082811,0.54445364,0.538430268,0.675515651,0.324964364,0.764353674,0.338275568,0.497904031,196.9111428,305.6942489,80.93271807,97.64202502,61.76289576,83.21817328,34.18452112,5.441587141,12.42469299,53.96710807,23.01803566,31.71995282,26.03024922,498.83937,305.01871,10579489,34684.721,714.02645,37.651765
104,183.6044929,0.397624125,0.739849727,0.540511215,113.7060736,0.457023795,0.38943498,0.523712671,0.459570365,0.346795804,0.423925105,0.196066433,0.559764237,199.6044929,215.3439976,50.818962,28.77233845,49.20866548,41.93124271,73.00557573,19.32800349,24.97457336,98.01764873,91.22659827,25.17023586,5.108833886,500.46731,207.56639,6050020.3,29147.398,867.2618,3.90E-06
105,181.4790005,0.175507873,0.384190992,0.386945079,105.9312549,0.437303742,0.540740174,0.557630722,0.767736975,0.401350919,0.701110165,0.400486322,0.414540407,197.4790005,290.215804,91.73018605,92.14227456,63.45622861,78.46567212,31.85099346,7.308808551,10.63266168,44.22971674,28.82963863,29.46553026,29.93687157,500.46821,309.85892,10814815,34902.383,737.13637,26.828198
106,182.2175038,0.101935245,0.278417273,0.390507697,110.4444262,0.402640417,0.563041423,0.629160665,0.750831257,0.442854055,0.764319038,0.494103353,0.413832516,198.2175038,346.6085207,99.73922092,118.0820473,69.77929966,97.57747734,18.57438583,3.286860774,6.510959581,26.26783314,15.19473059,31.11404913,43.95043598,498.83013,332.08257,11897786,35827.794,671.96524,86.335799
107,187.4787635,0.578906803,0.467243901,0.518232226,127.9724499,0.360183511,0.420761836,0.405425846,0.467648657,0.159677442,0.62273669,0.331831217,0.516455509,203.4787635,212.0904099,38.03365403,42.05898,38.19573425,44.61977515,108.5327316,19.14806955,36.97585178,153.6695633,40.82889108,15.97689849,11.4780396,500.47416,194.74376,5511162.4,28299.558,842.05971,7.67E-08
108,181.1563873,0.173261058,0.365044871,0.389165371,98.45425961,0.440579629,0.554074687,0.568057489,0.647967757,0.429356688,0.613426973,0.385453594,0.407849347,197.1563873,288.6474998,91.48411594,95.09662008,63.58610421,79.96613651,31.38734728,7.862117983,10.17446623,37.85898234,29.36011039,28.83081442,29.3995331,498.82278,310.13639,10724856,34581.095,739.36638,26.051342
109,181.4677802,0.186876269,0.398750795,0.428511357,109.9269608,0.404148693,0.550925596,0.533790369,0.648861978,0.328799947,0.754520623,0.297468618,0.488484818,197.4677802,287.3625257,84.32644026,88.71778247,58.06859462,79.15768533,33.91202171,5.401582589,12.15000336,53.18676971,27.17167988,32.50002723,21.9223005,500.47983,300.26697,10428033,34729.205,744.2851,27.364808
110,180.0193555,0.395584276,0.357776474,0.547380355,169.3667172,0.55016826,0.22380835,0.458276587,0.738527591,0.67761525,0.379497706,0.425752061,0.513854639,196.0193555,309.1229428,49.24797256,69.8781128,85.03481576,34.59214793,71.21282637,32.63385197,10.52108146,100.3390865,75.16186428,23.02753853,20.65449989,498.78361,243.79322,7646538.5,31364.854,718.39053,43.137193
111,195.0097904,0.326332716,0.844170017,0.259476509,119.4875101,0.423087548,0.183097156,0.659538866,0.232532911,0.334813973,0.387433435,0.474901486,0.62429415,211.0097904,314.0551934,97.28384162,20.47165227,66.43642088,28.7513063,63.6380746,9.064727401,27.91904398,67.47315112,77.02761722,52.03414622,8.809134269,500.51804,231.38403,8056200.6,34817.445,703.25935,1.95E-06
112,181.808183,0.134691381,0.316911521,0.366724611,98.44119945,0.426504481,0.562425486,0.659372789,0.619056455,0.409988346,0.714826399,0.404437885,0.404814719,197.808183,313.368415,99.62700313,107.4636078,66.82651659,88.12319149,24.4879953,4.323075386,9.526751654,32.3824971,20.01633184,30.39946813,33.7633585,500.52357,330.90667,11724844,35432.48,705.06614,47.066733
113,143.4236376,0.492575277,0.354834312,0.777690089,164.4223761,0.79102685,0.404599504,0.710233669,0.642896025,0.262683505,0.04339168,0.478559009,0.25652831,159.4236376,258.328435,16.17898159,46.95302945,102.1723642,52.2597783,70.64693804,43.44784475,36.99547004,7.838716198,23.83175978,3.494330244,13.85660793,500.52463,171.86061,3219992.7,18736.072,803.52508,3.01E-08
114,186.416845,0.614139999,0.864171481,0.870280015,31.3877673,0.666497203,0.315408461,0.871826168,0.476848408,0.615064359,0.696569882,0.349971831,0.44415223,202.416845,50.92827653,9.330862787,9.770254616,16.97177693,8.031604651,114.486041,16.56500457,38.42116792,1248.231474,525.2511846,4.114432845,3.323747021,500.52578,47.789651,507984.75,10629.597,834.86089,8.25E-06
115,179.0041283,0.187154487,0.51706725,0.286617089,92.80715148,0.394470391,0.563609014,0.45720074,0.613434535,0.375468806,0.4515728,0.321587682,0.388226495,195.0041283,300.4054346,103.7991416,70.26802024,59.25052458,84.65560544,33.50142574,11.27068983,9.565867258,24.317008,36.30275219,28.44262933,19.60456551,498.76856,309.00519,10456543,33839.376,714.08514,30.054
116,194.2376478,0.332504275,0.767294456,0.475402462,241.0296728,0.252356672,0.318881,0.734895213,0.851955864,0.920890786,0.620991717,0.649781117,0.371043954,210.2376478,377.0607518,68.0155395,30.17092524,47.57689817,60.11875473,64.58484822,20.85433955,3.754768182,98.5598515,262.2136924,21.01441424,18.26423439,500.53947,225.05473,8810426.8,39147.931,625.25015,1.02E-06
117,181.3767744,0.139900508,0.429898014,0.33538115,102.7046792,0.430651201,0.546570597,0.493598049,0.564079803,0.347477936,0.597102991,0.369304861,0.370037833,197.3767744,310.068514,103.6819174,88.93709087,66.76568895,84.73716645,25.37470285,5.766808883,8.172776084,27.16174033,21.35398592,28.52768696,27.23479441,500.54219,329.43586,11683116,35464.007,703.04029,38.667291
118,183.9005123,0.253706654,0.54761326,0.431342996,78.20207057,0.379285535,0.535059721,0.376382295,0.569892792,0.227939555,0.667067017,0.335207504,0.449878336,199.9005123,234.2912857,78.04460756,62.087243,44.43164787,62.67991504,46.65678371,8.852476522,13.5579893,72.20500849,38.88662336,28.73970892,18.89243951,500.54694,251.9501,8279880.3,32863.176,863.19854,8.274336
119,182.6809942,0.180481878,0.492224646,0.562379394,96.21641044,0.434843849,0.528340926,0.625873662,0.461326107,0.545426273,0.56715325,0.492597008,0.347564694,198.6809942,248.2548982,65.51634958,76.0192439,53.97605769,65.58161135,32.97060892,6.583686779,9.380326942,54.43618708,54.98438078,19.79393742,32.89787856,500.54723,272.52956,9196725.9,33745.792,824.31977,12.178512
120,185.9260553,0.175098387,0.591296443,0.57445531,100.765307,0.424449563,0.503640468,0.520623639,0.443858662,0.464034277,0.599507307,0.349816803,0.484842104,201.9260553,231.2974836,65.2660883,62.68315178,49.0870579,58.2453864,32.55535241,5.787109465,9.084129154,64.91325759,59.64534487,28.26190276,20.13652275,498.74254,257.65209,8646937.4,33560.517,866.83631,8.2336265
121,181.4974893,0.139522915,0.554828794,0.371843451,102.5222056,0.434119637,0.542368824,0.379495985,0.53398935,0.355012224,0.556424902,0.446731202,0.341065798,197.4974893,298.7261884,98.10199137,69.52435958,64.84145228,81.00988568,25.32305879,5.998130577,6.198331975,27.43757314,27.0186101,25.7553387,27.18684101,498.7412,318.47876,11220912,35232.841,716.61148,28.832172
122,164.142178,0.278540667,0.483248629,0.432707988,61.41267674,0.736534262,0.494251815,0.650964071,0.287506327,0.730475676,0.177921585,0.51469286,0.387261937,180.142178,195.7722797,67.17980149,61.19468247,72.09649578,48.38040233,45.72027169,10.80611175,8.021651444,20.46500044,69.14941965,21.80670664,24.81494549,498.73677,207.36501,5476327.1,26409.118,979.63075,3.65E-06
123,189.6455506,0.250198196,0.799745102,0.439210419,62.53534923,0.289759912,0.504171265,0.267504637,0.687032463,0.394215223,0.610497353,0.2863669,0.247079469,205.6455506,222.0200658,79.74235829,28.4755609,32.16625742,55.96806874,47.44897461,12.6973913,7.689117565,75.72946126,134.8550738,16.68615992,7.912473163,500.56747,240.20728,7908869.2,32925.186,885.70722,1.87E-06
124,179.2150022,0.145349841,0.442963561,0.453619133,106.4381332,0.307847924,0.657291807,0.526329293,0.685130615,0.314330352,0.793798859,0.376279458,0.353962108,195.2150022,277.0763647,83.68704296,85.31911575,42.64869184,91.06001216,26.04887211,3.680046969,9.400725911,41.78622098,28.41108382,23.12991264,28.89018441,500.57075,293.10097,9849881.4,33605.762,777.61714,36.729062
125,182.9821795,0.192884196,0.362943591,0.33811972,74.47695165,0.431600813,0.560807025,0.512708332,0.597829847,0.371902227,0.710713345,0.339073873,0.483132317,198.9821795,269.9802483,97.75164832,94.08546516,58.26184733,75.70340989,35.2943706,6.103956565,11.36588009,46.5961188,29.91250203,35.65998975,25.96720766,500.57229,298.9361,10286424,34410.11,779.84497,18.91987
126,186.1405928,0.257297046,0.344337092,0.31929748,58.08029903,0.383084575,0.562579794,0.382408575,0.589331018,0.290605822,0.683998523,0.218971413,0.494378077,202.1405928,246.2906905,94.10519572,90.64354036,47.17508219,69.27908295,47.89342459,8.919167177,12.9924524,59.71643073,33.81732394,34.84706702,16.47366121,498.72544,266.68532,8925944,33469.949,840.57766,12.373131
127,181.4821497,0.148211443,0.451731492,0.429248514,107.043859,0.430731504,0.558244484,0.505987178,0.718698452,0.318331523,0.703179162,0.406876837,0.379257644,197.4821497,283.5024321,88.22928652,84.75376838,61.05671449,79.1318344,26.89773136,5.737949845,9.277444699,40.54362397,22.80105315,26.68948392,29.3439685,500.58718,309.2345,10826046,35009.18,748.61469,24.539398
128,182.7298574,0.178656645,0.707815278,0.487699316,81.86321161,0.324363052,0.597475764,0.488241909,0.496240443,0.36342043,0.460590464,0.445289648,0.376382935,198.7298574,235.6394363,76.88811234,43.85223848,38.21636335,70.39442608,32.64590321,8.738551788,10.1465042,37.32670026,68.02795171,24.16676483,18.66569172,500.59841,259.92315,8578734.9,33004.89,851.97402,9.8889337
129,178.6212475,0.388365268,0.3121913,0.312775923,14.85899101,0.573353859,0.515881362,0.255510511,0.617255159,0.373162114,0.497404974,0.491096416,0.565841029,194.6212475,165.1465111,75.07988939,75.14376003,47.34369473,42.59800351,69.37028856,21.52070108,11.11059992,71.91421489,50.5533324,33.55075832,28.43847618,500.59864,171.51036,4441149.1,25894.349,941.50149,6.97E-07
130,184.5850888,0.248031888,0.43471123,0.421796177,98.70268258,0.325509815,0.572307804,0.508254677,0.47354984,0.293546606,0.759289247,0.354107933,0.493760491,200.5850888,259.2144931,80.25590527,78.46326881,42.18843081,74.1752387,45.78298806,5.21873589,16.4387592,71.72417403,42.67517755,31.18111265,24.59702301,498.70001,268.46184,9090805.2,33862.56,806.27223,19.103592
131,181.4401409,0.168558336,0.557028181,0.38278873,101.9650804,0.392151231,0.54875833,0.503654342,0.469382116,0.37383192,0.57783517,0.427596589,0.325309807,197.4401409,288.1862291,93.11057435,66.82535224,56.50629223,79.07229691,30.58324821,6.060273135,9.645108496,34.78883743,37.49096013,23.41546503,25.45337471,500.60715,303.25488,10572501,34863.416,737.19189,26.033333
132,188.3337091,0.408915318,0.368736433,0.248199838,52.86350731,0.293891675,0.579722632,0.343698155,0.256484212,0.256851311,0.838543687,0.158067154,0.591633369,204.3337091,220.2460553,83.69127397,70.27299913,32.3642411,63.8408114,77.01253859,3.189165861,19.67045273,98.3161463,57.03676183,33.95044619,9.634774578,498.68226,228.82452,7281971.9,31823.39,885.04222,1.59E-06
133,116.2665095,0.281886664,0.72776482,0.093467509,156.2475248,0.561669719,0.768022088,0.497794711,0.376641051,0.572413875,0.025647768,0.086760393,0.645596089,132.2665095,307.6249091,75.68869213,22.72960418,86.3917981,118.1313625,32.77397851,12.02742902,6.975944992,0.897940786,36.1307266,26.01781256,1.511327889,498.67417,234.17508,4353755.2,18591.881,716.15637,60.772324
134,182.0205238,0.202033702,0.502031612,0.398752828,87.89303675,0.401868683,0.555149657,0.536319881,0.782133153,0.391078022,0.661139044,0.377024511,0.427329292,198.0205238,262.5508229,87.32889309,72.32803767,52.75547673,72.87749971,36.77428034,9.746448886,12.00963277,50.37772392,44.41326452,29.40972774,24.00625223,500.62994,283.15968,9641244.2,34048.789,791.15144,15.695642
135,180.4495574,0.16643542,0.486636331,0.459256213,114.1337983,0.476706745,0.51949769,0.520833622,0.536355862,0.332323031,0.559241818,0.300561319,0.413210516,196.4495574,276.8072221,81.33671187,77.2182942,65.9779349,71.90035624,30.03319795,7.099945141,10.44400296,39.42852188,25.98014566,27.6106988,19.63324849,498.65216,299.29448,10276543,34335.891,756.14562,17.488234
136,195.5695988,0.21924303,0.744266671,0.759034935,240.1187364,0.253927424,0.342239409,0.6687346,0.53857465,0.930217805,0.886478382,0.268024392,0.43197012,211.5695988,318.2157707,36.7935166,39.04851715,40.40185549,54.45298873,42.87727136,2.621510603,2.000900813,170.2857278,231.2600554,14.83521213,10.01302786,498.65018,254.26937,9721247.6,38232.083,686.56709,1.13E-07
137,181.4466892,0.189400055,0.504205582,0.4306013,103.1155944,0.41407586,0.541828845,0.548023133,0.577303653,0.379057964,0.592955573,0.291183161,0.469018683,197.4466892,270.6106861,83.74754586,72.92177821,56.02667628,73.31233778,34.36601294,8.075608708,11.69443116,44.53208612,38.85287025,31.5367405,18.5560899,500.65574,289.56338,9944615.2,34343.483,772.64412,18.106002
138,173.8295157,0.275880853,0.481261414,0.665984722,200.4827318,0.584852577,0.234825452,0.62017289,0.087124151,0.854674006,0.569424113,0.342590798,0.226570476,189.8295157,331.073387,42.04359881,65.2953276,96.81456186,38.87222886,47.9562351,1.799009029,4.322163199,123.8026553,73.99520739,8.903669547,16.68474081,500.65757,256.21517,7904932.7,30852.711,692.55416,65.106316
139,189.1763839,0.462874096,0.405863038,0.396703408,119.8810868,0.277230275,0.454921657,0.289666016,0.432024856,0.155998525,0.537300909,0.276832169,0.587730183,205.1763839,242.4848736,61.30189342,60.37116941,33.61207415,55.15581027,87.56484774,17.50399487,21.40772657,92.65890023,38.38182124,27.8568155,14.40979831,500.66514,227.27399,7357702.1,32373.71,843.09424,1.46E-06
140,170.7439363,0.28894834,0.532142297,0.561426221,82.00099681,0.56456567,0.558037713,0.631006548,0.479588965,0.544828002,0.552007033,0.357844655,0.364527277,186.7439363,195.6041077,53.24625976,56.80155546,55.21568205,54.57723446,49.33617698,10.60000015,14.17016461,77.58458024,72.82380424,16.78915782,17.37143246,500.68504,205.44451,5651110,27506.747,955.74507,1.03E-06
141,180.4631179,0.468975254,0.472811873,0.556089613,102.9091042,0.363587027,0.550876285,0.341326752,0.302071639,0.490035879,0.61830279,0.336708871,0.407517133,196.4631179,203.9503828,42.54010167,50.52063928,37.07685668,56.17571459,84.63273649,9.758146227,14.73154626,121.7691805,116.1702723,14.20349526,14.65605272,500.7071,199.00529,5522466,27750.348,877.04316,5.51E-07
